SN,Screen,Identity,Order,Change,Matching,Label,Response,Correct,RT
19,probe,Self,Second,Same,Match,Self,Same,1,1132.300000011921
19,label,Self,Second,Same,Match,Self,Match,1,861.4000000000233
19,probe,Stranger,Second,Same,Nonmatch,Self,Different,0,797.8000000059837
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,1010.3000000059836
19,probe,Self,First,Same,Match,Self,Same,1,1194.7999999999884
19,label,Self,First,Same,Match,Self,Match,1,819.0000000119326
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1422.4000000000233
19,label,Self,Second,Same,Nonmatch,Stranger,Match,0,951.7999999880558
19,probe,Self,First,Same,Match,Self,Same,1,872.7999999940512
19,label,Self,First,Same,Match,Self,Match,1,631.4000000118976
19,probe,Stranger,First,Same,Match,Stranger,Same,1,748.9000000000233
19,label,Stranger,First,Same,Match,Stranger,Match,1,544.1000000059721
19,probe,Stranger,Second,Same,Nonmatch,Self,Different,0,1033.2000000000116
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,956.8999999880908
19,probe,NA,,Different,,NA,Different,1,858.2000000000698
19,probe,NA,,Different,,NA,Different,1,769.7000000000116
19,probe,NA,,Different,,NA,Different,1,779
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1093.1000000119093
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,609.6000000119093
19,probe,Self,First,Same,Match,Self,Same,1,794.0000000119326
19,label,Self,First,Same,Match,Self,Match,1,496.3999999940279
19,probe,Stranger,First,Same,Match,Stranger,Same,1,743.4999999880674
19,label,Stranger,First,Same,Match,Stranger,Match,1,723.1000000119093
19,probe,NA,,Different,,NA,Different,1,908.2000000059488
19,probe,Self,Second,Same,Match,Self,Same,1,990.3000000059836
19,label,Self,Second,Same,Match,Self,Nonmatch,0,692.3000000119209
19,probe,NA,,Different,,NA,Different,1,784.2999999880558
19,probe,NA,,Different,,NA,Same,0,1153.6000000119093
19,probe,NA,,Different,,NA,Different,1,757.7000000119442
19,probe,NA,,Different,,NA,Different,1,823.0999999940395
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1178.0999999881024
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,1685.3000000059835
19,probe,NA,,Different,,NA,Different,1,954.0000000059372
19,probe,NA,,Different,,NA,Different,1,840.1999999940163
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1081.6999999940165
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,639.0000000059372
19,probe,NA,,Different,,NA,Different,1,977.9999999880674
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,952.100000005972
19,label,Stranger,First,Same,Nonmatch,Self,Match,0,757.0999999999767
19,probe,NA,,Different,,NA,Same,0,1050.0000000119326
19,probe,Stranger,Second,Same,Match,Stranger,Same,1,889.3999999880907
19,label,Stranger,Second,Same,Match,Stranger,Nonmatch,0,827.5000000119326
19,probe,NA,,Different,,NA,Different,1,806.299999993993
19,probe,Self,Second,Same,Nonmatch,Stranger,Different,0,1043.700000006007
19,label,Self,Second,Same,Nonmatch,Stranger,Match,0,1219.399999994086
19,probe,Stranger,First,Same,Match,Stranger,Same,1,837.0000000118744
19,label,Stranger,First,Same,Match,Stranger,Match,1,590.1000000119675
19,probe,NA,,Different,,NA,Different,1,728.9999999881256
19,probe,NA,,Different,,NA,Different,1,836.5000000118744
19,probe,Stranger,First,Same,Match,Stranger,Same,1,798.5999999881024
19,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,1557.899999994086
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,998.5000000059372
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,674.6000000059139
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,761.299999993993
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,675.700000006007
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,699.2000000119442
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,679.299999993993
19,probe,NA,,Different,,NA,Different,1,695.799999993993
19,probe,Self,First,Same,Match,Self,Same,1,1369.6999999999534
19,label,Self,First,Same,Match,Self,Match,1,726.5999999940395
19,probe,Self,Second,Same,Match,Self,Same,1,998.9000000118976
19,label,Self,Second,Same,Match,Self,Match,1,416.0999999999767
19,probe,NA,,Different,,NA,Different,1,854.0999999999767
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,786.1999999999534
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,605.9000000000233
19,probe,NA,,Different,,NA,Same,0,1158.0000000118744
19,probe,Stranger,First,Same,Match,Stranger,Same,1,557.9999999998836
19,label,Stranger,First,Same,Match,Stranger,Match,1,745.0999999999767
19,probe,NA,,Different,,NA,Different,1,702.5999999999767
19,probe,NA,,Different,,NA,Different,1,747.8999999880325
19,probe,Self,First,Same,Match,Self,Same,1,727.5000000118744
19,label,Self,First,Same,Match,Self,Match,1,460.1000000059139
19,probe,NA,,Different,,NA,Different,1,691.299999993993
19,probe,Self,First,Same,Match,Self,Same,1,932.700000006007
19,label,Self,First,Same,Match,Self,Match,1,453.9999999881256
19,probe,NA,,Different,,NA,Different,1,690.9000000000233
19,probe,Self,Second,Same,Nonmatch,Stranger,Different,0,845.1999999999534
19,label,Self,Second,Same,Nonmatch,Stranger,Match,0,1340.1999999999534
19,probe,NA,,Different,,NA,Different,1,1349.3000000059835
19,probe,NA,,Different,,NA,Different,1,647.3000000119209
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1003.700000006007
19,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1112
19,probe,NA,,Different,,NA,Different,1,689.9999999940628
19,probe,NA,,Different,,NA,Different,1,715.3000000000466
19,probe,NA,,Different,,NA,Same,0,992.9000000000232
19,probe,NA,,Different,,NA,Different,1,691.3000000119209
19,probe,NA,,Different,,NA,Different,1,656.3000000059837
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,835.0000000059372
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,628.7999999880558
19,probe,NA,,Different,,NA,Different,1,969.4999999940628
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,741.1999999880791
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,639.2999999880558
19,probe,NA,,Different,,NA,Different,1,539.9000000000233
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,849.4000000059605
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,624.0999999940395
19,probe,NA,,Different,,NA,Different,1,653.1999999880791
19,probe,NA,,Different,,NA,Different,1,756.4000000059605
19,probe,NA,,Different,,NA,Different,1,724
19,probe,Self,Second,Same,Match,Self,Same,1,806.0000000059372
19,label,Self,Second,Same,Match,Self,Match,1,569
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,923.5999999999768
19,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1461.0999999940395
19,probe,NA,,Different,,NA,Different,1,668.8999999940861
19,probe,Self,Second,Same,Nonmatch,Stranger,Different,0,707.6000000059139
19,label,Self,Second,Same,Nonmatch,Stranger,Match,0,1488.300000011921
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,603.5999999881024
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,448.80000000598375
19,probe,NA,,Different,,NA,Different,1,666.1000000119675
19,probe,Stranger,Second,Same,Match,Stranger,Different,0,711.1000000119675
19,label,Stranger,Second,Same,Match,Stranger,Match,1,1170.1000000119675
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,943.4000000000232
19,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,757.4999999881256
19,probe,NA,,Different,,NA,Different,1,1288.3000000059835
19,probe,NA,,Different,,NA,Different,1,749.9000000001397
19,probe,Self,First,Same,Match,Self,Same,1,735.4000000000233
19,label,Self,First,Same,Match,Self,Match,1,441.7000000119442
19,probe,NA,,Different,,NA,Different,1,1364.0000000059372
19,probe,Stranger,Second,Same,Match,Stranger,Same,1,986.4999999940628
19,label,Stranger,Second,Same,Match,Stranger,Match,1,1084.7000000119442
19,probe,NA,,Different,,NA,Same,0,902.9999999940628
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,598.4000000059605
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,743.4000000000233
19,probe,NA,,Different,,NA,Same,0,1024.800000000163
19,probe,NA,,Different,,NA,Different,1,956.6999999940164
19,probe,Stranger,First,Same,Match,Stranger,Same,1,677.4000000000233
19,label,Stranger,First,Same,Match,Stranger,Match,1,631.6999999880791
19,probe,NA,,Different,,NA,Different,1,743.6000000059139
19,probe,NA,,Different,,NA,Different,1,870.1999999999534
19,probe,Stranger,First,Same,Nonmatch,Self,Different,0,1241.299999993993
19,label,Stranger,First,Same,Nonmatch,Self,Match,0,1061.4999999940628
19,probe,NA,,Different,,NA,Different,1,715.700000006007
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1044.4999999881256
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,756.7999999880558
19,probe,Self,Second,Same,Match,Self,Same,1,848.700000006007
19,label,Self,Second,Same,Match,Self,Nonmatch,0,566.1000000119675
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,880.1999999880791
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,570.7000000001863
19,probe,NA,,Different,,NA,Different,1,1014.399999994086
19,probe,Stranger,Second,Same,Match,Stranger,Same,1,760.5
19,label,Stranger,Second,Same,Match,Stranger,Match,1,765.7000000119442
19,probe,Self,Second,Same,Match,Self,Different,0,1384.9000000118976
19,label,Self,Second,Same,Match,Self,Match,1,1317.699999988079
19,probe,NA,,Different,,NA,Different,1,664.4999999940628
19,probe,Self,First,Same,Match,Self,Same,1,700.7000000000698
19,label,Self,First,Same,Match,Self,Match,1,1001.5999999881024
19,probe,NA,,Different,,NA,Different,1,866.4000000000233
19,probe,NA,,Different,,NA,Different,1,606.7000000119442
19,probe,NA,,Different,,NA,Different,1,785.9000000059605
19,probe,NA,,Different,,NA,Different,1,744.2000000119442
19,probe,Stranger,First,Same,Match,Stranger,Same,1,861.8000000119209
19,label,Stranger,First,Same,Match,Stranger,Match,1,1430.5
19,probe,NA,,Different,,NA,Different,1,888.3000000000466
19,probe,NA,,Different,,NA,Different,1,727.3999999999069
19,probe,NA,,Different,,NA,Different,1,756.9999999939464
19,probe,NA,,Different,,NA,Different,1,699.3000000058673
19,probe,NA,,Different,,NA,Different,1,962.099999987986
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1409.7999999881722
19,label,Self,Second,Same,Nonmatch,Stranger,Match,0,981.8999999880324
19,probe,NA,,Different,,NA,Different,1,625.3999999880325
19,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,913.900000012014
19,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,868.6000000000931
19,probe,NA,,Different,,NA,Different,1,656.0000000060536
19,probe,NA,,Different,,NA,Different,1,701.6000000119675
19,probe,Stranger,Second,Same,Match,Stranger,Same,1,674.0000000060536
19,label,Stranger,Second,Same,Match,Stranger,Match,1,639.0000000060536
19,probe,Stranger,First,Same,Match,Stranger,Same,1,823.1999999999534
19,label,Stranger,First,Same,Match,Stranger,Match,1,823.6999999999534
19,probe,Self,First,Same,Match,Self,Same,1,973.3999999880324
19,label,Self,First,Same,Match,Self,Match,1,890.799999993993
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,787.1999999999534
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,917.6999999999534
19,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1767.800000011921
19,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,857.6000000000931
19,probe,NA,,Different,,NA,Different,1,677.8000000000466
19,probe,NA,,Different,,NA,Same,0,770.4999999881256
19,probe,NA,,Different,,NA,Different,1,676.6999999999534
19,probe,NA,,Different,,NA,Different,1,845.0999999940395
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,860.5999999879859
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,633.2000000001863
19,probe,Stranger,First,Same,Match,Stranger,Same,1,721.200000006007
19,label,Stranger,First,Same,Match,Stranger,Match,1,572.700000006007
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,931.8999999999068
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,633.3000000058673
19,probe,NA,,Different,,NA,Different,1,915.8000000119208
19,probe,NA,,Different,,NA,Different,1,611.4999999939464
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1007.1000000000932
19,label,Stranger,Second,Same,Nonmatch,Self,Match,0,728.9000000120141
19,probe,NA,,Different,,NA,Different,1,651.8999999999069
19,probe,NA,,Different,,NA,Different,1,650.1999999880791
19,probe,Stranger,First,Same,Match,Stranger,Same,1,706.5999999940395
19,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,692.2999999998137
19,probe,Self,Second,Same,Match,Self,Same,1,702.1999999880791
19,label,Self,Second,Same,Match,Self,Match,1,1300.300000011921
19,probe,NA,,Different,,NA,Different,1,681.0999999940395
19,probe,NA,,Different,,NA,Different,1,663.9000000059605
19,probe,NA,,Different,,NA,Different,1,673.0999999940395
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,1033.3000000002794
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,580.8000000119209
19,probe,NA,,Different,,NA,Different,1,756.2999999881722
19,probe,NA,,Different,,NA,Different,1,769.6999999941327
19,probe,Self,First,Same,Nonmatch,Stranger,Same,1,840.5000000060536
19,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,583.4000000001397
19,probe,Self,First,Same,Match,Self,Same,1,881.8999999880325
19,label,Self,First,Same,Match,Self,Match,1,717.5000000060536
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,793.7999999881722
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,835.1000000000931
19,probe,NA,,Different,,NA,Different,1,1366.600000005914
19,probe,NA,,Different,,NA,Different,1,823.1999999999534
19,probe,Self,Second,Same,Match,Self,Same,1,688.5000000060536
19,label,Self,Second,Same,Match,Self,Match,1,507.69999999995343
19,probe,NA,,Different,,NA,Different,1,686.600000000326
19,probe,NA,,Different,,NA,Different,1,634.9999999939464
19,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,912.1999999999534
19,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,558.0000000118744
19,probe,Self,Second,Same,Match,Self,Same,1,964.399999994086
19,label,Self,Second,Same,Match,Self,Match,1,468.8999999880325
19,probe,Stranger,First,Same,Match,Stranger,Different,0,1102.899999994086
19,label,Stranger,First,Same,Match,Stranger,Nonmatch,0,1015.899999994086
19,probe,NA,,Different,,NA,Different,1,937.600000000326
21,probe,Stranger,First,Same,Match,Stranger,Same,1,906.8999999880798
21,label,Stranger,First,Same,Match,Stranger,Match,1,645.0999999999985
21,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,1057.399999976158
21,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,676.6999999880791
21,probe,NA,,Different,,NA,Different,1,773.7999999940366
21,probe,NA,,Different,,NA,Different,1,762.6000000000058
21,probe,NA,,Different,,NA,Different,1,1241.4999999761567
21,probe,NA,,Different,,NA,Different,1,988.8999999821172
21,probe,Self,Second,Same,Match,Self,Same,1,1311.9999999999927
21,label,Self,Second,Same,Match,Self,Match,1,851.3999999761581
21,probe,NA,,Different,,NA,Different,1,640.0999999821215
21,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1030.499999988082
21,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,639.0999999761552
21,probe,NA,,Different,,NA,Different,1,740.8000000000029
21,probe,NA,,Different,,NA,Same,0,961.8000000000028
21,probe,Stranger,First,Same,Match,Stranger,Same,1,749.6999999999825
21,label,Stranger,First,Same,Match,Stranger,Match,1,482.09999999403954
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,972.2999999821186
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,911
21,probe,NA,,Different,,NA,Different,1,838.7999999761523
21,probe,NA,,Different,,NA,Different,1,780.0999999880733
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,733.3999999999942
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,521.8999999999942
21,probe,NA,,Different,,NA,Different,1,670.7000000000116
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,1134.7999999761523
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,712.0999999940395
21,probe,Self,First,Same,Nonmatch,Stranger,Same,1,805.5999999940395
21,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,603.6999999880791
21,probe,Stranger,Second,Same,Match,Stranger,Same,1,695.5000000000291
21,label,Stranger,Second,Same,Match,Stranger,Match,1,572.499999976164
21,probe,Self,First,Same,Match,Self,Same,1,748.0999999940395
21,label,Self,First,Same,Match,Self,Match,1,474.9999999999709
21,probe,Self,First,Same,Nonmatch,Stranger,Same,1,789.3999999940279
21,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,640.6999999880791
21,probe,Stranger,First,Same,Match,Stranger,Same,1,923.399999976158
21,label,Stranger,First,Same,Match,Stranger,Match,1,495.4000000000233
21,probe,NA,,Different,,NA,Different,1,852.2999999880849
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,860.8999999821244
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,619.499999976164
21,probe,Stranger,Second,Same,Nonmatch,Self,Different,0,2093.899999994028
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,2240.9999999940337
21,probe,Stranger,First,Same,Match,Stranger,Same,1,814.3999999999942
21,label,Stranger,First,Same,Match,Stranger,Match,1,685.6999999880791
21,probe,Self,Second,Same,Match,Self,Different,0,881.5
21,label,Self,Second,Same,Match,Self,Match,1,1124.0999999940395
21,probe,NA,,Different,,NA,Different,1,751.5999999940395
21,probe,NA,,Different,,NA,Different,1,711
21,probe,Self,First,Same,Match,Self,Same,1,921.3999999821244
21,label,Self,First,Same,Match,Self,Match,1,540.1000000000058
21,probe,NA,,Different,,NA,Different,1,829
21,probe,Self,First,Same,Nonmatch,Stranger,Same,1,820.7999999999884
21,label,Self,First,Same,Nonmatch,Stranger,Nonmatch,1,527.4999999821302
21,probe,NA,,Different,,NA,Different,1,686.3999999820953
21,probe,NA,,Different,,NA,Different,1,1172.599999982107
21,probe,NA,,Different,,NA,Different,1,747.6999999821419
21,probe,NA,,Different,,NA,Different,1,526.1999999880791
21,probe,Stranger,First,Same,Nonmatch,Self,Same,1,1250.4000000000233
21,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,792.0000000000582
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,984.7999999761814
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,655.5999999881024
21,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,931.7999999821186
21,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,598.0999999881024
21,probe,NA,,Different,,NA,Different,1,742.2999999761814
21,probe,Stranger,First,Same,Nonmatch,Self,Different,0,1009.7999999821186
21,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,829.0999999881024
21,probe,NA,,Different,,NA,Different,1,533.9000000000233
21,probe,Stranger,First,Same,Nonmatch,Self,Same,1,792.6999999821419
21,label,Stranger,First,Same,Nonmatch,Self,Nonmatch,1,514.2999999761814
21,probe,Self,Second,Same,Nonmatch,Stranger,Same,1,931
21,label,Self,Second,Same,Nonmatch,Stranger,Nonmatch,1,1551.5999999881024
21,probe,NA,,Different,,NA,Different,1,639.7999999880558
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,840
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,785.2999999821186
21,probe,Stranger,Second,Same,Nonmatch,Self,Same,1,815.099999982107
21,label,Stranger,Second,Same,Nonmatch,Self,Nonmatch,1,573.0999999940395
